record_id,year,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,Country
5413902,1850,43.8872,34.8638,Odesa,Ukraine
5413903,1850,55.7132,33.71,Odesa,Ukraine
5413904,1850,68.819,33.3986,Odesa,Ukraine
5413905,1850,71.4416,33.9998,Odesa,Ukraine
5413906,1850,74.9462,34.4642,Odesa,Ukraine
5413907,1850,60.5156,33.3428,Odesa,Ukraine
5413908,1850,56.021,35.024,Odesa,Ukraine
5413909,1850,46.0148,35.4038,Odesa,Ukraine
5413910,1850,38.8544,34.1798,Odesa,Ukraine
5413911,1851,30.1118,33.0062,Odesa,Ukraine
5413912,1851,29.9876,33.8288,Odesa,Ukraine
5413913,1851,37.3082,34.3382,Odesa,Ukraine
5413914,1851,48.02,34.7972,Odesa,Ukraine
5413915,1851,62.879,34.0826,Odesa,Ukraine
5413916,1851,63.6098,34.5344,Odesa,Ukraine
5413917,1851,70.5632,36.473,Odesa,Ukraine
5413918,1851,71.9996,35.7422,Odesa,Ukraine
5413919,1851,65.3036,33.278,Odesa,Ukraine
5413920,1851,56.9084,35.9312,Odesa,Ukraine
5413921,1851,55.9706,36.3164,Odesa,Ukraine
5413922,1851,38.147,38.2784,Odesa,Ukraine
5413923,1852,36.7772,35.7026,Odesa,Ukraine
5413924,1852,32.4194,33.7262,Odesa,Ukraine
5413925,1852,34.2626,33.9998,Odesa,Ukraine
5413926,1852,40.4402,34.979,Odesa,Ukraine
5413927,1852,54.9464,33.9872,Odesa,Ukraine
5413928,1852,65.0768,34.5056,Odesa,Ukraine
5413929,1852,66.9434,35.528,Odesa,Ukraine
5413930,1852,68.0252,34.1186,Odesa,Ukraine
5413931,1852,61.1564,33.9566,Odesa,Ukraine
5413932,1852,55.0346,33.6956,Odesa,Ukraine
5413933,1852,48.3368,34.844,Odesa,Ukraine
5413934,1852,42.1286,34.4516,Odesa,Ukraine
5413935,1853,38.6528,34.2572,Odesa,Ukraine
5413936,1853,38.723,33.674,Odesa,Ukraine
5413937,1853,41.1512,34.5182,Odesa,Ukraine
5413938,1853,44.2454,34.0736,Odesa,Ukraine
5413939,1853,58.4672,33.1286,Odesa,Ukraine
5413940,1853,65.363,34.4156,Odesa,Ukraine
5413941,1853,71.9204,33.4274,Odesa,Ukraine
5413942,1853,72.2696,33.9638,Odesa,Ukraine
5413943,1853,61.2266,33.4904,Odesa,Ukraine
5413944,1853,57.9236,34.2968,Odesa,Ukraine
5413945,1853,43.3004,36.1184,Odesa,Ukraine
5413946,1853,34.853,33.1016,Odesa,Ukraine
5413947,1854,31.6166,34.6964,Odesa,Ukraine
5413948,1854,30.2216,34.16,Odesa,Ukraine
5413949,1854,30.9416,35.2184,Odesa,Ukraine
5413950,1854,41.684,33.215,Odesa,Ukraine
5413951,1854,59.4842,33.3824,Odesa,Ukraine
5413952,1854,63.6458,35.3984,Odesa,Ukraine
5413953,1854,71.4218,33.7208,Odesa,Ukraine
5413954,1854,69.0314,33.9548,Odesa,Ukraine
5413955,1854,59.09,34.2086,Odesa,Ukraine
5413956,1854,56.0048,33.9386,Odesa,Ukraine
5413957,1854,47.1272,35.6306,Odesa,Ukraine
5413958,1854,43.529,37.3334,Odesa,Ukraine
5413959,1855,30.1388,35.8088,Odesa,Ukraine
5413960,1855,32.0324,34.2428,Odesa,Ukraine
5413961,1855,41.6282,33.8,Odesa,Ukraine
5413962,1855,47.1056,34.3796,Odesa,Ukraine
5413963,1855,61.0124,34.2698,Odesa,Ukraine
5413964,1855,69.647,33.7226,Odesa,Ukraine
5413965,1855,70.0592,33.8396,Odesa,Ukraine
5413966,1855,69.3932,34.5884,Odesa,Ukraine
5413967,1855,57.0254,32.9684,Odesa,Ukraine
5413968,1855,57.3782,33.5822,Odesa,Ukraine
5413969,1855,44.0042,35.8736,Odesa,Ukraine
5413970,1855,29.8184,36.5666,Odesa,Ukraine
5413971,1856,38.2064,33.6848,Odesa,Ukraine
5413972,1856,33.62,34.592,Odesa,Ukraine
5413973,1856,30.137,34.3454,Odesa,Ukraine
5413974,1856,44.645,35.303,Odesa,Ukraine
5413975,1856,56.8778,35.0636,Odesa,Ukraine
5413976,1856,66.1226,35.006,Odesa,Ukraine
5413977,1856,67.4996,33.2744,Odesa,Ukraine
5413978,1856,68.6876,34.9664,Odesa,Ukraine
5413979,1856,61.7666,34.5722,Odesa,Ukraine
5413980,1856,50.3366,33.6128,Odesa,Ukraine
5413981,1856,39.4412,34.6658,Odesa,Ukraine
5413982,1856,43.7288,35.5532,Odesa,Ukraine
5413983,1857,37.6772,34.1456,Odesa,Ukraine
5413984,1857,28.1894,36.1076,Odesa,Ukraine
5413985,1857,36.167,33.8936,Odesa,Ukraine
5413986,1857,48.8408,33.5462,Odesa,Ukraine
5413987,1857,57.02,34.0232,Odesa,Ukraine
5413988,1857,63.8888,34.0826,Odesa,Ukraine
5413989,1857,67.3088,33.8018,Odesa,Ukraine
5413990,1857,66.704,34.1852,Odesa,Ukraine
5413991,1857,57.0794,33.7532,Odesa,Ukraine
5413992,1857,54.185,34.3238,Odesa,Ukraine
5413993,1857,43.1906,33.3716,Odesa,Ukraine
5413994,1857,38.093,34.547,Odesa,Ukraine
5413995,1858,24.2042,36.185,Odesa,Ukraine
5413996,1858,22.5104,33.7082,Odesa,Ukraine
5413997,1858,34.538,34.43,Odesa,Ukraine
5413998,1858,43.6784,34.4696,Odesa,Ukraine
5413999,1858,56.7446,34.925,Odesa,Ukraine
5414000,1858,61.6226,34.2104,Odesa,Ukraine
5414001,1858,71.3948,34.6748,Odesa,Ukraine
5414002,1858,69.0548,33.7028,Odesa,Ukraine
5414003,1858,61.9988,33.8612,Odesa,Ukraine
5414004,1858,58.0946,35.375,Odesa,Ukraine
5414005,1858,40.919,35.2112,Odesa,Ukraine
5414006,1858,38.6762,33.8324,Odesa,Ukraine
5414007,1859,32.1782,34.763,Odesa,Ukraine
5414008,1859,34.4894,34.5164,Odesa,Ukraine
5414009,1859,37.4828,33.9026,Odesa,Ukraine
5414010,1859,49.7084,33.8792,Odesa,Ukraine
5414011,1859,59.7758,34.349,Odesa,Ukraine
5414012,1859,63.0374,33.962,Odesa,Ukraine
5414013,1859,70.196,33.134,Odesa,Ukraine
5414014,1859,73.5728,32.8766,Odesa,Ukraine
5414015,1859,64.2938,33.1934,Odesa,Ukraine
5414016,1859,55.2128,33.5102,Odesa,Ukraine
5414017,1859,44.3102,34.9682,Odesa,Ukraine
5414018,1859,40.8596,34.6946,Odesa,Ukraine
5414019,1860,37.4954,34.5524,Odesa,Ukraine
5414020,1860,34.3256,34.3616,Odesa,Ukraine
5414021,1860,32.5112,36.1112,Odesa,Ukraine
5414022,1860,47.489,33.8594,Odesa,Ukraine
5414023,1860,55.4936,33.4166,Odesa,Ukraine
5414024,1860,67.3448,33.5624,Odesa,Ukraine
5414025,1860,69.6578,33.7406,Odesa,Ukraine
5414026,1860,71.9474,33.8594,Odesa,Ukraine
5414027,1860,65.345,33.8918,Odesa,Ukraine
5414028,1860,52.5722,33.6794,Odesa,Ukraine
5414029,1860,43.4318,33.1412,Odesa,Ukraine
5414030,1860,39.9488,34.349,Odesa,Ukraine
5414031,1861,21.2378,34.2356,Odesa,Ukraine
5414032,1861,30.9344,33.3068,Odesa,Ukraine
5414033,1861,38.7626,33.2186,Odesa,Ukraine
5414034,1861,42.0584,33.6902,Odesa,Ukraine
5414035,1861,51.0098,34.4678,Odesa,Ukraine
5414036,1861,64.1444,34.7162,Odesa,Ukraine
5414037,1861,70.1006,34.0052,Odesa,Ukraine
5414038,1861,68.27,33.3986,Odesa,Ukraine
5414039,1861,61.2878,32.9324,Odesa,Ukraine
5414040,1861,49.9388,33.449,Odesa,Ukraine
5414041,1861,50.7272,34.07,Odesa,Ukraine
5414042,1861,32.0846,36.8654,Odesa,Ukraine
5414043,1862,28.5674,35.141,Odesa,Ukraine
5414044,1862,23.837,34.9556,Odesa,Ukraine
5414045,1862,39.8786,35.4236,Odesa,Ukraine
5414046,1862,49.1252,34.0538,Odesa,Ukraine
5414047,1862,59.0684,35.3534,Odesa,Ukraine
5414048,1862,68.045,34.2788,Odesa,Ukraine
5414049,1862,70.6442,33.6398,Odesa,Ukraine
5414050,1862,68.9144,33.6902,Odesa,Ukraine
5414051,1862,62.2364,34.2572,Odesa,Ukraine
5414052,1862,50.5994,34.2536,Odesa,Ukraine
5414053,1862,39.7166,34.907,Odesa,Ukraine
5414054,1862,27.581,37.3136,Odesa,Ukraine
5414055,1863,35.2832,36.3452,Odesa,Ukraine
5414056,1863,34.2212,38.7734,Odesa,Ukraine
5414057,1863,41.5508,33.17,Odesa,Ukraine
5414058,1863,42.9278,36.3542,Odesa,Ukraine
5414059,1863,60.2258,33.9008,Odesa,Ukraine
5414060,1863,64.3748,35.2634,Odesa,Ukraine
5414061,1863,68.3312,34.5128,Odesa,Ukraine
5414062,1863,69.4382,33.2042,Odesa,Ukraine
5414063,1863,66.4592,33.5876,Odesa,Ukraine
5414064,1863,53.5856,33.3626,Odesa,Ukraine
5414065,1863,46.7222,34.4984,Odesa,Ukraine
5414066,1863,35.5514,34.7612,Odesa,Ukraine
5414067,1864,23.7866,34.0916,Odesa,Ukraine
5414068,1864,33.6002,35.6072,Odesa,Ukraine
5414069,1864,43.2338,34.0394,Odesa,Ukraine
5414070,1864,45.3146,33.62,Odesa,Ukraine
5414071,1864,52.2572,33.3482,Odesa,Ukraine
5414072,1864,67.0892,33.9494,Odesa,Ukraine
5414073,1864,66.1406,33.5264,Odesa,Ukraine
5414074,1864,68.0108,33.908,Odesa,Ukraine
5414075,1864,62.0834,34.1654,Odesa,Ukraine
5414076,1864,51.404,34.1456,Odesa,Ukraine
5414077,1864,44.4308,34.9358,Odesa,Ukraine
5414078,1864,31.2044,35.1554,Odesa,Ukraine
5414079,1865,39.488,34.4354,Odesa,Ukraine
5414080,1865,29.8274,35.2364,Odesa,Ukraine
5414081,1865,36.3452,34.4102,Odesa,Ukraine
5414082,1865,43.8692,33.9314,Odesa,Ukraine
5414083,1865,57.6878,34.3886,Odesa,Ukraine
5414084,1865,60.5714,34.4228,Odesa,Ukraine
5414085,1865,70.3814,33.3176,Odesa,Ukraine
5414086,1865,69.5948,33.9818,Odesa,Ukraine
5414087,1865,57.38,34.0016,Odesa,Ukraine
5414088,1865,56.1056,34.754,Odesa,Ukraine
5414089,1865,47.2784,33.7982,Odesa,Ukraine
5414090,1865,34.3022,35.3264,Odesa,Ukraine
5414091,1866,35.0402,33.6434,Odesa,Ukraine
5414092,1866,32.8424,33.5984,Odesa,Ukraine
5414093,1866,43.1384,34.1366,Odesa,Ukraine
5414094,1866,46.3028,33.6776,Odesa,Ukraine
5414095,1866,53.9528,34.1888,Odesa,Ukraine
5414096,1866,66.5582,33.0512,Odesa,Ukraine
5414097,1866,70.7828,33.9134,Odesa,Ukraine
5414098,1866,68.1368,34.2644,Odesa,Ukraine
5414099,1866,65.8832,33.2006,Odesa,Ukraine
5414100,1866,46.7006,33.458,Odesa,Ukraine
5414101,1866,43.0754,33.3626,Odesa,Ukraine
5414102,1866,36.3866,33.9656,Odesa,Ukraine
5414103,1867,41.621,35.3336,Odesa,Ukraine
5414104,1867,35.7512,35.3354,Odesa,Ukraine
5414105,1867,31.2116,33.998,Odesa,Ukraine
5414106,1867,48.0164,33.9674,Odesa,Ukraine
5414107,1867,57.3332,33.5588,Odesa,Ukraine
5414108,1867,61.5272,33.8918,Odesa,Ukraine
5414109,1867,69.9062,34.1762,Odesa,Ukraine
5414110,1867,66.7976,33.9368,Odesa,Ukraine
5414111,1867,60.4634,33.6578,Odesa,Ukraine
5414112,1867,54.2192,33.2834,Odesa,Ukraine
5414113,1867,39.4322,36.0662,Odesa,Ukraine
5414114,1867,37.3856,36.0554,Odesa,Ukraine
5414115,1868,32.7974,33.6074,Odesa,Ukraine
5414116,1868,28.3514,35.7026,Odesa,Ukraine
5414117,1868,35.3318,33.5354,Odesa,Ukraine
5414118,1868,44.123,34.0142,Odesa,Ukraine
5414119,1868,56.3144,34.232,Odesa,Ukraine
5414120,1868,67.28,33.9242,Odesa,Ukraine
5414121,1868,68.6696,33.1232,Odesa,Ukraine
5414122,1868,70.4228,33.3446,Odesa,Ukraine
5414123,1868,65.093,34.5128,Odesa,Ukraine
5414124,1868,57.128,33.4796,Odesa,Ukraine
5414125,1868,42.737,34.2068,Odesa,Ukraine
5414126,1868,40.2998,34.5128,Odesa,Ukraine
5414127,1869,24.8738,35.4632,Odesa,Ukraine
5414128,1869,38.2136,35.6666,Odesa,Ukraine
5414129,1869,42.4418,34.5812,Odesa,Ukraine
5414130,1869,45.8366,34.457,Odesa,Ukraine
5414131,1869,59.1098,33.5732,Odesa,Ukraine
5414132,1869,64.7492,33.26,Odesa,Ukraine
5414133,1869,66.9866,33.0152,Odesa,Ukraine
5414134,1869,71.924,33.5858,Odesa,Ukraine
5414135,1869,61.1276,33.5084,Odesa,Ukraine
5414136,1869,56.9102,34.7936,Odesa,Ukraine
5414137,1869,47.8616,34.8836,Odesa,Ukraine
5414138,1869,41.9216,34.43,Odesa,Ukraine
5414139,1870,36.8384,34.0574,Odesa,Ukraine
5414140,1870,23.1494,34.9448,Odesa,Ukraine
5414141,1870,35.9186,33.5066,Odesa,Ukraine
5414142,1870,42.422,33.7208,Odesa,Ukraine
5414143,1870,59.1548,33.6344,Odesa,Ukraine
5414144,1870,62.6666,33.9512,Odesa,Ukraine
5414145,1870,69.008,33.224,Odesa,Ukraine
5414146,1870,67.082,32.7722,Odesa,Ukraine
5414147,1870,57.8822,33.3698,Odesa,Ukraine
5414148,1870,50.1674,34.043,Odesa,Ukraine
5414149,1870,53.5874,34.466,Odesa,Ukraine
5414150,1870,37.1948,33.5822,Odesa,Ukraine
5414151,1871,30.29,33.404,Odesa,Ukraine
5414152,1871,26.105,35.8898,Odesa,Ukraine
5414153,1871,35.0348,33.44,Odesa,Ukraine
5414154,1871,45.1364,33.26,Odesa,Ukraine
5414155,1871,52.9142,34.142,Odesa,Ukraine
5414156,1871,63.1652,33.0656,Odesa,Ukraine
5414157,1871,71.2472,32.8658,Odesa,Ukraine
5414158,1871,71.7422,32.7614,Odesa,Ukraine
5414159,1871,59.6786,33.0422,Odesa,Ukraine
5414160,1871,48.0416,33.3536,Odesa,Ukraine
5414161,1871,49.5158,33.251,Odesa,Ukraine
5414162,1871,34.6658,35.4722,Odesa,Ukraine
5414163,1872,36.8672,36.221,Odesa,Ukraine
5414164,1872,23.2556,36.3776,Odesa,Ukraine
5414165,1872,39.5276,33.9944,Odesa,Ukraine
5414166,1872,51.3284,35.2148,Odesa,Ukraine
5414167,1872,64.7654,35.1284,Odesa,Ukraine
5414168,1872,63.0842,33.458,Odesa,Ukraine
5414169,1872,68.135,33.3248,Odesa,Ukraine
5414170,1872,69.5714,33.9926,Odesa,Ukraine
5414171,1872,64.823,33.5426,Odesa,Ukraine
5414172,1872,55.1876,32.8532,Odesa,Ukraine
5414173,1872,51.3572,33.6992,Odesa,Ukraine
5414174,1872,41.6534,35.7638,Odesa,Ukraine
5414175,1873,39.3764,33.935,Odesa,Ukraine
5414176,1873,31.8686,33.5084,Odesa,Ukraine
5414177,1873,39.5618,33.467,Odesa,Ukraine
5414178,1873,47.0822,34.5326,Odesa,Ukraine
5414179,1873,56.0804,33.5426,Odesa,Ukraine
5414180,1873,64.5836,33.2762,Odesa,Ukraine
5414181,1873,70.5524,32.8226,Odesa,Ukraine
5414182,1873,71.501,32.7866,Odesa,Ukraine
5414183,1873,61.1492,34.1852,Odesa,Ukraine
5414184,1873,55.6898,33.0188,Odesa,Ukraine
5414185,1873,45.4352,33.6524,Odesa,Ukraine
5414186,1873,38.0084,34.3184,Odesa,Ukraine
5414187,1874,32.6894,34.9646,Odesa,Ukraine
5414188,1874,30.3332,33.854,Odesa,Ukraine
5414189,1874,32.0882,34.7648,Odesa,Ukraine
5414190,1874,47.7374,32.5382,Odesa,Ukraine
5414191,1874,52.4426,33.0836,Odesa,Ukraine
5414192,1874,64.8734,33.5606,Odesa,Ukraine
5414193,1874,69.1646,33.6164,Odesa,Ukraine
5414194,1874,71.5694,32.9432,Odesa,Ukraine
5414195,1874,64.076,33.0404,Odesa,Ukraine
5414196,1874,54.3128,32.9738,Odesa,Ukraine
5414197,1874,44.591,33.3824,Odesa,Ukraine
5414198,1874,47.3432,34.7864,Odesa,Ukraine
5414199,1875,31.5842,33.305,Odesa,Ukraine
5414200,1875,28.5692,33.7424,Odesa,Ukraine
5414201,1875,25.7954,35.2796,Odesa,Ukraine
5414202,1875,40.6364,33.62,Odesa,Ukraine
5414203,1875,56.0372,32.6372,Odesa,Ukraine
5414204,1875,70.9034,33.3302,Odesa,Ukraine
5414205,1875,70.8584,33.6668,Odesa,Ukraine
5414206,1875,68.2718,33.1394,Odesa,Ukraine
5414207,1875,56.6636,33.0026,Odesa,Ukraine
5414208,1875,52.7126,33.764,Odesa,Ukraine
5414209,1875,45.9518,33.035,Odesa,Ukraine
5414210,1875,28.166,33.9944,Odesa,Ukraine
5414211,1876,25.0034,34.529,Odesa,Ukraine
5414212,1876,32.2124,33.1376,Odesa,Ukraine
5414213,1876,43.2878,34.8602,Odesa,Ukraine
5414214,1876,50.0612,35.3264,Odesa,Ukraine
5414215,1876,54.8222,33.5642,Odesa,Ukraine
5414216,1876,65.7428,34.151,Odesa,Ukraine
5414217,1876,69.6218,33.602,Odesa,Ukraine
5414218,1876,68.9504,33.0566,Odesa,Ukraine
5414219,1876,63.8798,33.4562,Odesa,Ukraine
5414220,1876,50.8676,34.7468,Odesa,Ukraine
5414221,1876,38.3108,34.0304,Odesa,Ukraine
5414222,1876,37.58,37.346,Odesa,Ukraine
5414223,1877,32.459,39.398,Odesa,Ukraine
5414224,1877,31.2476,35.0978,Odesa,Ukraine
5414225,1877,38.7698,33.0116,Odesa,Ukraine
5414226,1877,45.77,34.5542,Odesa,Ukraine
5414227,1877,55.6358,33.1556,Odesa,Ukraine
5414228,1877,64.598,35.3246,Odesa,Ukraine
5414229,1877,68.1188,34.709,Odesa,Ukraine
5414230,1877,70.4408,32.891,Odesa,Ukraine
5414231,1877,60.3356,33.1556,Odesa,Ukraine
5414232,1877,50.2736,33.7244,Odesa,Ukraine
5414233,1877,46.427,33.7154,Odesa,Ukraine
5414234,1877,37.1912,35.6486,Odesa,Ukraine
5414235,1878,29.8004,34.4642,Odesa,Ukraine
5414236,1878,32.297,33.8018,Odesa,Ukraine
5414237,1878,36.8888,33.4202,Odesa,Ukraine
5414238,1878,47.2586,33.575,Odesa,Ukraine
5414239,1878,56.6186,33.0134,Odesa,Ukraine
5414240,1878,65.1578,34.3706,Odesa,Ukraine
5414241,1878,66.5564,33.107,Odesa,Ukraine
5414242,1878,68.6786,33.1412,Odesa,Ukraine
5414243,1878,65.9516,33.5048,Odesa,Ukraine
5414244,1878,58.3088,34.5812,Odesa,Ukraine
5414245,1878,52.7,34.1492,Odesa,Ukraine
5414246,1878,43.2896,34.4372,Odesa,Ukraine
5414247,1879,31.5194,34.8908,Odesa,Ukraine
5414248,1879,40.4924,33.5192,Odesa,Ukraine
5414249,1879,36.5576,32.9612,Odesa,Ukraine
5414250,1879,49.4564,34.106,Odesa,Ukraine
5414251,1879,57.5078,33.7766,Odesa,Ukraine
5414252,1879,67.1378,33.2582,Odesa,Ukraine
5414253,1879,69.1754,34.2266,Odesa,Ukraine
5414254,1879,67.7246,33.9944,Odesa,Ukraine
5414255,1879,63.212,34.2086,Odesa,Ukraine
5414256,1879,53.8466,33.2744,Odesa,Ukraine
5414257,1879,42.3896,33.359,Odesa,Ukraine
5414258,1879,29.669,33.4598,Odesa,Ukraine
5414259,1880,24.1412,34.4408,Odesa,Ukraine
5414260,1880,25.3562,34.3058,Odesa,Ukraine
5414261,1880,30.4178,33.7298,Odesa,Ukraine
5414262,1880,45.6044,33.5372,Odesa,Ukraine
5414263,1880,54.3218,32.999,Odesa,Ukraine
5414264,1880,64.7798,32.7812,Odesa,Ukraine
5414265,1880,70.6442,33.2762,Odesa,Ukraine
5414266,1880,68.2502,33.1142,Odesa,Ukraine
5414267,1880,60.593,34.0052,Odesa,Ukraine
5414268,1880,54.8492,32.8694,Odesa,Ukraine
5414269,1880,46.7204,34.5308,Odesa,Ukraine
5414270,1880,38.2298,33.0602,Odesa,Ukraine
5414271,1881,29.039,33.539,Odesa,Ukraine
5414272,1881,29.0714,33.8666,Odesa,Ukraine
5414273,1881,35.8736,32.9252,Odesa,Ukraine
5414274,1881,44.0006,33.1232,Odesa,Ukraine
5414275,1881,55.9994,33.2474,Odesa,Ukraine
5414276,1881,61.943,33.1556,Odesa,Ukraine
5414277,1881,68.333,32.8208,Odesa,Ukraine
5414278,1881,69.026,33.0206,Odesa,Ukraine
5414279,1881,59.8982,34.5362,Odesa,Ukraine
5414280,1881,50.054,32.873,Odesa,Ukraine
5414281,1881,41.5184,33.6056,Odesa,Ukraine
5414282,1881,34.1942,33.4796,Odesa,Ukraine
5414283,1882,34.9592,32.657,Odesa,Ukraine
5414284,1882,31.3322,33.449,Odesa,Ukraine
5414285,1882,42.3896,32.981,Odesa,Ukraine
5414286,1882,46.571,32.7992,Odesa,Ukraine
5414287,1882,56.8706,33.296,Odesa,Ukraine
5414288,1882,62.4182,32.8046,Odesa,Ukraine
5414289,1882,73.5512,32.6966,Odesa,Ukraine
5414290,1882,69.5282,33.3158,Odesa,Ukraine
5414291,1882,64.391,32.828,Odesa,Ukraine
5414292,1882,50.2736,32.909,Odesa,Ukraine
5414293,1882,48.4232,34.3364,Odesa,Ukraine
5414294,1882,37.7006,33.6308,Odesa,Ukraine
5414295,1883,26.1788,33.566,Odesa,Ukraine
5414296,1883,25.916,34.7468,Odesa,Ukraine
5414297,1883,33.2384,33.296,Odesa,Ukraine
5414298,1883,43.0088,33.0962,Odesa,Ukraine
5414299,1883,57.8642,33.098,Odesa,Ukraine
5414300,1883,66.4646,32.7524,Odesa,Ukraine
5414301,1883,72.9158,33.3338,Odesa,Ukraine
5414302,1883,70.2032,32.9954,Odesa,Ukraine
5414303,1883,65.1902,33.341,Odesa,Ukraine
5414304,1883,55.4684,33.1358,Odesa,Ukraine
5414305,1883,48.0056,33.0332,Odesa,Ukraine
5414306,1883,36.6278,33.6146,Odesa,Ukraine
5414307,1884,31.3052,33.3086,Odesa,Ukraine
5414308,1884,35.3246,33.1556,Odesa,Ukraine
5414309,1884,36.698,34.2806,Odesa,Ukraine
5414310,1884,44.1554,33.0962,Odesa,Ukraine
5414311,1884,56.12,33.0836,Odesa,Ukraine
5414312,1884,62.564,33.1178,Odesa,Ukraine
5414313,1884,69.0638,33.0476,Odesa,Ukraine
5414314,1884,65.4206,33.3446,Odesa,Ukraine
5414315,1884,58.8506,33.1304,Odesa,Ukraine
5414316,1884,53.285,33.0764,Odesa,Ukraine
5414317,1884,41.5886,32.8154,Odesa,Ukraine
5414318,1884,43.1546,33.5264,Odesa,Ukraine
5414319,1885,28.4756,32.9324,Odesa,Ukraine
5414320,1885,33.4058,32.9594,Odesa,Ukraine
5414321,1885,38.3576,33.0278,Odesa,Ukraine
5414322,1885,47.5466,33.1952,Odesa,Ukraine
5414323,1885,57.7688,33.0224,Odesa,Ukraine
5414324,1885,66.8174,33.5552,Odesa,Ukraine
5414325,1885,71.69,33.3626,Odesa,Ukraine
5414326,1885,66.9326,33.2582,Odesa,Ukraine
5414327,1885,62.0348,32.8298,Odesa,Ukraine
5414328,1885,58.1306,32.8496,Odesa,Ukraine
5414329,1885,44.2724,33.3518,Odesa,Ukraine
5414330,1885,37.3946,34.1078,Odesa,Ukraine
5414331,1886,38.7032,33.1826,Odesa,Ukraine
5414332,1886,29.7824,34.1078,Odesa,Ukraine
5414333,1886,33.593,33.3212,Odesa,Ukraine
5414334,1886,46.4882,33.1142,Odesa,Ukraine
5414335,1886,57.443,32.963,Odesa,Ukraine
5414336,1886,64.5998,32.6048,Odesa,Ukraine
5414337,1886,66.2324,32.6156,Odesa,Ukraine
5414338,1886,69.422,32.702,Odesa,Ukraine
5414339,1886,62.5406,32.7182,Odesa,Ukraine
5414340,1886,51.6506,32.828,Odesa,Ukraine
5414341,1886,46.751,32.945,Odesa,Ukraine
5414342,1886,48.5024,34.9718,Odesa,Ukraine
5414343,1887,35.4452,33.6578,Odesa,Ukraine
5414344,1887,28.067,34.3652,Odesa,Ukraine
5414345,1887,37.6034,33.3302,Odesa,Ukraine
5414346,1887,44.8628,32.9846,Odesa,Ukraine
5414347,1887,60.5768,32.8046,Odesa,Ukraine
5414348,1887,61.079,32.7596,Odesa,Ukraine
5414349,1887,69.098,33.323,Odesa,Ukraine
5414350,1887,68.999,32.8892,Odesa,Ukraine
5414351,1887,66.0578,33.161,Odesa,Ukraine
5414352,1887,53.4596,33.0404,Odesa,Ukraine
5414353,1887,49.0136,33.1808,Odesa,Ukraine
5414354,1887,42.449,33.7676,Odesa,Ukraine
5414355,1888,25.8782,33.9818,Odesa,Ukraine
5414356,1888,26.978,34.871,Odesa,Ukraine
5414357,1888,38.1326,33.5984,Odesa,Ukraine
5414358,1888,48.9092,33.4346,Odesa,Ukraine
5414359,1888,56.795,33.1772,Odesa,Ukraine
5414360,1888,63.2246,32.972,Odesa,Ukraine
5414361,1888,68.738,32.6408,Odesa,Ukraine
5414362,1888,68.3636,32.9702,Odesa,Ukraine
5414363,1888,61.9592,33.134,Odesa,Ukraine
5414364,1888,55.5512,33.8792,Odesa,Ukraine
5414365,1888,39.9002,33.044,Odesa,Ukraine
5414366,1888,32.081,34.0736,Odesa,Ukraine
5414367,1889,24.5264,33.8882,Odesa,Ukraine
5414368,1889,34.367,33.2204,Odesa,Ukraine
5414369,1889,34.0106,33.6686,Odesa,Ukraine
5414370,1889,47.0228,33.134,Odesa,Ukraine
5414371,1889,58.4006,33.0962,Odesa,Ukraine
5414372,1889,64.4054,32.4446,Odesa,Ukraine
5414373,1889,72.3992,32.666,Odesa,Ukraine
5414374,1889,70.2644,32.8406,Odesa,Ukraine
5414375,1889,57.7346,32.504,Odesa,Ukraine
5414376,1889,57.3062,32.5274,Odesa,Ukraine
5414377,1889,46.7744,33.5012,Odesa,Ukraine
5414378,1889,30.5996,34.3616,Odesa,Ukraine
5414379,1890,32.7956,33.7856,Odesa,Ukraine
5414380,1890,26.6198,33.7298,Odesa,Ukraine
5414381,1890,39.7274,33.5948,Odesa,Ukraine
5414382,1890,49.9586,32.954,Odesa,Ukraine
5414383,1890,58.964,33.1142,Odesa,Ukraine
5414384,1890,61.817,32.7938,Odesa,Ukraine
5414385,1890,72.05,32.8586,Odesa,Ukraine
5414386,1890,74.372,33.0494,Odesa,Ukraine
5414387,1890,61.5596,32.8046,Odesa,Ukraine
5414388,1890,52.0232,32.7668,Odesa,Ukraine
5414389,1890,47.3234,33.1214,Odesa,Ukraine
5414390,1890,27.1598,34.7306,Odesa,Ukraine
5414391,1891,28.3136,33.2672,Odesa,Ukraine
5414392,1891,24.2942,33.3122,Odesa,Ukraine
5414393,1891,38.9138,32.9702,Odesa,Ukraine
5414394,1891,44.2832,32.945,Odesa,Ukraine
5414395,1891,58.3016,32.6678,Odesa,Ukraine
5414396,1891,65.759,32.8676,Odesa,Ukraine
5414397,1891,72.0914,33.0674,Odesa,Ukraine
5414398,1891,71.5694,32.918,Odesa,Ukraine
5414399,1891,62.9366,32.99,Odesa,Ukraine
5414400,1891,53.3498,32.7524,Odesa,Ukraine
5414401,1891,42.845,32.9252,Odesa,Ukraine
5414402,1891,38.0624,33.3194,Odesa,Ukraine
5414403,1892,30.038,33.0908,Odesa,Ukraine
5414404,1892,35.7818,32.8658,Odesa,Ukraine
5414405,1892,36.5936,33.449,Odesa,Ukraine
5414406,1892,47.147,32.6318,Odesa,Ukraine
